Instance,Cost_Best,Cost_Worst,Cost_Avg,Time_Best_ms,Time_Worst_ms,Time_Avg_ms,Improvement_Best_%,Improvement_Worst_%,Improvement_Avg_%,Runs_Completed
i640-105.stp,9337.0,9337.0,9337.0,4245.796,4527.316,4363.047,4.91,2.64,3.45,10
i640-111.stp,5672.0,5672.0,5672.0,1987.145,2003.89,1994.003,0.0,0.0,0.0,10
i640-112.stp,6289.0,6289.0,6289.0,2623.406,2690.051,2661.525,0.16,0.0,0.03,10
i640-113.stp,6016.0,6016.0,6016.0,2824.653,2904.579,2870.072,0.02,0.0,0.01,10
i640-114.stp,5846.0,5846.0,5846.0,2899.774,2922.255,2910.172,0.09,0.09,0.09,10
i640-115.stp,6214.0,6214.0,6214.0,2495.574,2518.813,2505.437,0.0,0.0,0.0,10
i640-121.stp,3794.0,3794.0,3794.0,9395.033,9478.239,9420.783,0.0,0.0,0.0,10
i640-122.stp,3789.0,3789.0,3789.0,8689.014,8753.81,8714.211,0.0,0.0,0.0,10
i640-123.stp,3774.0,3774.0,3774.0,10079.034,10165.329,10108.231,0.0,0.0,0.0,10
i640-124.stp,3809.0,3809.0,3809.0,8800.898,8859.759,8832.127,0.0,0.0,0.0,10
i640-125.stp,3770.0,3770.0,3770.0,9469.876,9791.193,9530.068,0.0,0.0,0.0,10
i640-131.stp,7995.0,7998.0,7995.7,6142.2,7031.877,6447.972,8.31,5.67,7.37,10
i640-132.stp,8110.0,8129.0,8111.9,3409.87,3746.597,3639.868,4.43,4.18,4.4,10
i640-133.stp,8011.0,8011.0,8011.0,2298.159,2366.99,2334.692,0.89,0.0,0.53,10
i640-134.stp,7853.0,7855.0,7854.8,3925.682,4447.202,4173.959,7.04,1.08,4.19,10
i640-135.stp,7894.0,7962.0,7926.7,4277.786,4565.897,4427.186,4.49,2.13,3.62,10
i640-141.stp,4472.0,4472.0,4472.0,7955.554,8028.949,7992.606,0.0,0.0,0.0,10
i640-142.stp,4724.0,4724.0,4724.0,9320.453,9541.23,9384.78,0.0,0.0,0.0,10
i640-143.stp,4659.0,4659.0,4659.0,7606.938,7670.603,7629.168,0.0,0.0,0.0,10
i640-144.stp,4446.0,4446.0,4446.0,6782.831,6821.582,6802.623,0.0,0.0,0.0,10
i640-145.stp,4573.0,4573.0,4573.0,8524.014,8583.725,8560.957,0.0,0.0,0.0,10
i640-201.stp,15884.0,15986.0,15937.8,13207.256,14126.075,13703.51,6.3,2.46,4.3,10
i640-202.stp,16440.0,16624.0,16508.0,17403.391,18877.21,18030.055,9.24,2.96,6.46,10
i640-203.stp,15847.0,15942.0,15858.2,13762.311,15032.84,14300.787,8.68,4.28,5.92,10
i640-204.stp,16324.0,16500.0,16398.8,25597.763,28275.859,27442.822,10.73,5.06,7.46,10
i640-205.stp,16659.0,16787.0,16717.7,20672.323,21831.874,21157.171,9.97,5.91,7.56,10
i640-211.stp,11831.0,11831.0,11831.0,8777.208,8862.652,8808.188,0.22,0.0,0.14,10
i640-212.stp,11386.0,11386.0,11386.0,8786.632,8831.678,8805.286,0.82,0.82,0.82,10
i640-213.stp,11857.0,11857.0,11857.0,7742.714,7922.376,7832.136,0.75,0.0,0.07,10
i640-214.stp,12089.0,12089.0,12089.0,8575.276,8757.875,8687.769,0.07,0.0,0.07,10
i640-215.stp,12262.0,12262.0,12262.0,9723.49,9829.192,9762.253,0.17,0.1,0.16,10
i640-221.stp,7531.0,7531.0,7531.0,28186.906,28360.801,28269.939,0.0,0.0,0.0,10
i640-222.stp,7473.0,7473.0,7473.0,27979.938,28130.598,28075.862,0.0,0.0,0.0,10
i640-223.stp,7474.0,7474.0,7474.0,29047.759,29334.09,29178.472,0.0,0.0,0.0,10
i640-224.stp,7474.0,7474.0,7474.0,27977.41,28174.93,28068.902,0.0,0.0,0.0,10
i640-225.stp,7480.0,7480.0,7480.0,27393.12,27571.221,27473.443,0.0,0.0,0.0,10
i640-231.stp,14852.0,14864.0,14858.0,17568.625,18285.698,17925.965,8.43,5.48,7.02,10
i640-232.stp,14526.0,14753.0,14668.1,16457.31,17582.667,17010.235,6.89,3.53,5.09,10
i640-233.stp,15090.0,15213.0,15138.4,23767.529,25479.987,24573.351,8.23,3.27,6.15,10
i640-234.stp,15248.0,15301.0,15274.4,17090.263,18669.47,17725.509,8.09,5.39,6.25,10
i640-235.stp,14615.0,14796.0,14725.7,15074.941,16188.09,15678.387,8.08,4.21,5.95,10
i640-241.stp,9359.0,9359.0,9359.0,30049.514,30256.482,30123.174,0.0,0.0,0.0,10
i640-242.stp,9300.0,9300.0,9300.0,29424.272,29570.421,29482.718,0.0,0.0,0.0,10
i640-243.stp,9275.0,9275.0,9275.0,28400.669,28512.114,28438.516,0.0,0.0,0.0,10
i640-244.stp,9138.0,9138.0,9138.0,28641.902,29323.143,28807.63,0.0,0.0,0.0,10
i640-245.stp,9294.0,9294.0,9294.0,31607.488,31916.488,31755.938,0.0,0.0,0.0,10
i640-301.stp,45316.0,45545.0,45440.1,152519.337,167392.067,158763.901,5.42,3.32,4.35,10
i640-302.stp,46137.0,46449.0,46327.5,145743.337,163705.675,153857.763,6.48,2.58,4.37,10
i640-303.stp,45068.0,45234.0,45164.8,104657.849,115541.801,111607.918,6.71,1.98,4.2,10
i640-304.stp,46879.0,47123.0,47033.2,165609.739,174071.223,169422.931,7.43,2.93,5.19,10
i640-305.stp,46668.0,46976.0,46842.8,136574.702,144376.196,140417.851,5.56,3.34,4.07,10
i640-311.stp,36650.0,36973.0,36796.9,175937.915,187808.372,182489.946,4.85,3.89,4.46,10
i640-312.stp,36667.0,36949.0,36811.1,175666.8,183097.643,179149.11,5.32,3.88,4.61,10
i640-313.stp,36168.0,36349.0,36281.6,135028.377,143732.069,138993.393,4.6,3.69,4.0,10
i640-314.stp,35956.0,36252.0,36154.1,191736.638,203260.267,196872.427,5.78,3.64,4.92,10
i640-315.stp,35914.0,36112.0,35999.8,185671.009,200442.358,194089.162,5.32,3.6,4.79,10
i640-321.stp,23926.0,23926.0,23926.0,249560.161,251623.725,250247.135,0.0,0.0,0.0,10
i640-322.stp,23961.0,23961.0,23961.0,249539.29,251558.935,250473.48,0.0,0.0,0.0,10
i640-323.stp,24064.0,24064.0,24064.0,248993.672,250672.556,249928.643,0.0,0.0,0.0,10
i640-324.stp,23941.0,23941.0,23941.0,248324.702,251093.477,249292.946,0.0,0.0,0.0,10
i640-325.stp,24028.0,24028.0,24028.0,246459.221,248379.063,247465.245,0.0,0.0,0.0,10
i640-331.stp,43396.0,43717.0,43603.6,208314.726,229878.993,220974.316,8.75,4.16,6.09,10
i640-332.stp,43554.0,43889.0,43729.9,200997.145,221943.611,211428.496,7.4,4.74,6.01,10
i640-333.stp,43068.0,43296.0,43188.5,214525.174,228871.516,222285.957,6.43,4.32,5.32,10
i640-334.stp,43328.0,43589.0,43477.3,184705.686,202255.472,197102.301,6.82,3.63,5.09,10
i640-335.stp,43836.0,44156.0,44019.5,203890.748,216451.078,209596.998,7.22,3.66,5.4,10
i640-341.stp,29211.0,29211.0,29211.0,243037.866,245053.019,243642.148,0.0,0.0,0.0,10
i640-342.stp,29287.0,29287.0,29287.0,252547.509,253488.447,252991.647,0.0,0.0,0.0,10
i640-343.stp,29700.0,29700.0,29700.0,272708.045,274946.592,273395.371,0.0,0.0,0.0,10
i640-344.stp,29324.0,29324.0,29324.0,258829.727,260984.771,259296.333,0.0,0.0,0.0,10
i640-345.stp,29543.0,29543.0,29543.0,251999.231,253436.015,252577.219,0.0,0.0,0.0,10
b01.stp,80.0,80.0,80.0,117.472,119.146,118.206,0.0,0.0,0.0,10
b02.stp,83.0,83.0,83.0,353.426,367.975,360.757,7.78,1.19,6.29,10
b03.stp,142.0,142.0,142.0,519.302,555.918,537.483,5.96,0.0,4.35,10
b04.stp,67.0,67.0,67.0,191.036,198.534,194.507,1.47,1.47,1.47,10
b05.stp,53.0,53.0,53.0,169.734,172.367,171.0,0.0,0.0,0.0,10
b06.stp,122.0,122.0,122.0,1061.361,1201.959,1102.768,10.29,0.81,5.4,10
b07.stp,112.0,112.0,112.0,231.68,235.414,233.125,0.88,0.88,0.88,10
b08.stp,106.0,106.0,106.0,500.807,518.265,511.428,6.19,0.0,1.27,10
b09.stp,220.0,220.0,220.0,1398.393,1555.055,1460.318,5.58,0.9,2.68,10
b10.stp,88.0,88.0,88.0,370.201,379.996,375.22,0.0,0.0,0.0,10
b11.stp,91.0,91.0,91.0,509.177,518.96,515.486,2.15,0.0,0.54,10
b12.stp,174.0,175.0,174.1,2773.923,3115.529,2921.886,8.42,2.79,6.11,10
b13.stp,165.0,165.0,165.0,598.55,633.993,614.653,10.33,1.2,7.19,10
b14.stp,226.0,226.0,226.0,639.717,691.34,660.604,0.88,0.88,0.88,10
b15.stp,313.0,314.0,313.7,2930.39,3216.503,3079.325,8.72,1.26,3.78,10
b16.stp,131.0,131.0,131.0,1046.162,1117.155,1090.982,11.49,5.07,7.65,10
b17.stp,128.0,128.0,128.0,1215.671,1300.707,1257.37,3.76,0.0,1.22,10
b18.stp,214.0,217.0,215.3,5043.688,5552.344,5312.984,12.6,3.98,7.29,10
c02.stp,137.0,137.0,137.0,697.283,703.004,699.627,9.87,4.86,5.36,10
c03.stp,751.0,757.0,753.8,22925.551,25038.559,23968.057,9.19,3.83,6.89,10
c04.stp,1093.0,1101.0,1097.6,50722.471,55596.23,54046.412,6.66,2.49,4.35,10
c05.stp,1601.0,1606.0,1603.2,139394.67,145616.341,143615.193,2.73,1.35,1.92,10
c06.stp,63.0,63.0,63.0,368.494,373.243,369.77,0.0,0.0,0.0,10
c07.stp,98.0,98.0,98.0,644.795,678.592,664.168,3.92,0.0,2.17,10
c08.stp,515.0,525.0,522.0,45318.987,47595.601,46659.775,11.68,3.14,6.8,10
c09.stp,713.0,722.0,718.5,80116.934,90530.85,85540.171,6.23,2.57,4.79,10
c10.stp,1119.0,1133.0,1127.7,307394.655,337069.202,319454.222,5.81,2.93,4.25,10
c11.stp,26.0,26.0,26.0,352.907,357.601,353.913,0.0,0.0,0.0,10
c12.stp,45.0,45.0,45.0,1152.78,1248.62,1190.765,4.26,4.26,4.26,10
c13.stp,269.0,272.0,269.9,71287.607,78678.505,74319.092,12.09,4.56,9.3,10
c14.stp,334.0,337.0,335.9,130423.037,144406.553,140041.065,9.92,5.07,7.5,10
c15.stp,569.0,576.0,573.5,505380.875,534369.48,518853.464,6.57,4.19,5.41,6
c16.stp,11.0,11.0,11.0,1272.021,1281.731,1274.607,0.0,0.0,0.0,10
c17.stp,16.0,16.0,16.0,1259.799,1272.76,1266.17,0.0,0.0,0.0,10
c18.stp,121.0,123.0,122.1,86663.191,91125.823,88461.873,14.08,8.89,11.75,10
c19.stp,155.0,158.0,156.7,167773.247,176084.777,171925.296,13.26,5.39,9.69,10
c20.stp,276.0,279.0,277.25,774898.399,795341.073,782690.268,10.65,6.69,8.71,4
d01.stp,120.0,120.0,120.0,612.014,616.012,613.472,1.64,1.64,1.64,10
d02.stp,220.0,220.0,220.0,1342.569,1391.502,1371.592,3.51,0.0,2.11,10
d03.stp,1567.0,1584.0,1574.4,98927.576,103801.735,100999.498,3.85,2.25,3.19,10
d04.stp,1961.0,1969.0,1965.3,261035.127,297800.459,279470.912,3.92,2.53,3.27,10
d05.stp,3279.0,3299.0,3290.0,752059.318,783210.109,772435.17,2.09,0.75,1.24,4
d06.stp,84.0,84.0,84.0,786.792,790.664,788.513,0.0,0.0,0.0,10
d07.stp,110.0,110.0,110.0,1155.06,1258.787,1229.265,2.65,2.65,2.65,10
d08.stp,1090.0,1099.0,1096.1,265165.625,279904.365,271763.115,7.29,5.02,6.14,10
d09.stp,1477.0,1489.0,1485.0,575794.751,617484.507,598006.258,6.3,3.01,4.96,6
d10.stp,2176.0,2176.0,2176.0,1804054.508,1804054.508,1804054.508,3.59,3.59,3.59,1
d11.stp,29.0,29.0,29.0,865.874,878.692,869.233,0.0,0.0,0.0,10
d12.stp,32.0,32.0,32.0,870.881,877.818,874.101,0.0,0.0,0.0,10
d13.stp,521.0,527.0,524.0,381910.564,403353.535,394322.785,9.83,5.41,7.6,9
d14.stp,684.0,687.0,685.75,840915.669,872182.532,850979.839,8.89,6.54,7.32,4
d15.stp,1153.0,1153.0,1153.0,3286744.034,3286744.034,3286744.034,7.32,7.32,7.32,1
d16.stp,12.0,12.0,12.0,996.055,1003.896,999.589,0.0,0.0,0.0,10
d17.stp,21.0,21.0,21.0,2127.395,2144.105,2135.994,0.0,0.0,0.0,10
d18.stp,237.0,241.0,239.0,578427.293,617709.339,592873.52,18.49,14.54,16.22,6
d19.stp,330.0,332.0,331.0,1363283.094,1368834.943,1366059.019,16.03,11.7,13.87,2
e01.stp,119.0,119.0,119.0,870.581,876.013,873.314,0.0,0.0,0.0,10
e02.stp,216.0,216.0,216.0,1533.368,1625.467,1598.337,1.82,0.0,0.18,10
e03.stp,4091.0,4093.0,4092.0,1305637.238,1394160.582,1349898.91,3.72,3.56,3.64,2
e04.stp,5174.0,5174.0,5174.0,1848163.377,1848163.377,1848163.377,2.89,2.89,2.89,1
e06.stp,75.0,75.0,75.0,954.815,959.615,957.729,0.0,0.0,0.0,10
e07.stp,142.0,142.0,142.0,1565.575,1589.589,1572.353,0.0,0.0,0.0,10
e08.stp,2730.0,2730.0,2730.0,2542202.871,2542202.871,2542202.871,4.55,4.55,4.55,1
e11.stp,39.0,39.0,39.0,1447.475,1450.863,1449.368,0.0,0.0,0.0,10
e12.stp,63.0,63.0,63.0,3095.87,3142.853,3111.241,0.0,0.0,0.0,10
e16.stp,14.0,14.0,14.0,2051.844,2073.645,2062.331,0.0,0.0,0.0,10
e17.stp,23.0,23.0,23.0,4198.568,4243.458,4216.913,0.0,0.0,0.0,10
mc11.stp,11805.0,11878.0,11841.6,351044.095,390998.577,365956.854,2.33,0.55,1.55,5
mc7.stp,3527.0,3567.0,3550.0,313163.145,387073.49,350545.11,7.93,4.42,5.93,10
mc8.stp,1591.0,1602.0,1597.4444,309074.594,337750.585,321760.437,3.96,1.3,2.32,9
p602.stp,8957.0,8957.0,8957.0,528.875,531.049,529.732,0.0,0.0,0.0,10
p603.stp,4582.0,4582.0,4582.0,265.243,283.472,267.85,0.0,0.0,0.0,10
p604.stp,10719.0,10719.0,10719.0,298.513,302.793,300.1,0.0,0.0,0.0,10
p605.stp,10355.0,10355.0,10355.0,1444.937,1621.592,1543.542,19.32,0.0,11.56,10
p606.stp,13532.0,13532.0,13532.0,1400.92,1484.376,1455.338,13.94,1.94,7.85,10
p607.stp,15358.0,15358.0,15358.0,1234.098,1275.694,1255.428,3.9,0.0,0.77,10
p608.stp,14439.0,14519.0,14447.0,2264.463,2417.015,2335.691,10.03,5.29,8.18,10
p609.stp,18319.0,18575.0,18394.2,3020.095,3363.966,3206.044,18.09,5.34,9.64,10
p610.stp,30311.0,30722.0,30414.3,10174.098,11385.109,10635.428,8.02,1.04,4.49,10
p611.stp,27126.0,27392.0,27230.6,9057.312,10093.856,9575.854,7.87,1.93,5.34,10
p612.stp,30294.0,30695.0,30519.9,6740.983,7499.621,7211.605,7.29,2.69,4.56,10
p613.stp,10008.0,10008.0,10008.0,307.739,309.223,308.279,0.0,0.0,0.0,10
p614.stp,27557.0,27557.0,27557.0,5294.719,5786.472,5557.645,7.81,3.16,6.09,10
p615.stp,40595.0,41083.0,40896.6,15150.54,17081.07,15841.499,10.35,4.14,6.98,10
p616.stp,63187.0,63968.0,63667.9,83811.098,92323.953,88874.181,6.42,5.0,5.87,10
alue2087.stp,1049.0,1069.0,1059.2,45893.981,53224.646,47964.367,8.86,2.91,6.3,10
alue2105.stp,1037.0,1050.0,1044.9,46258.648,51905.629,48943.547,10.77,2.42,5.78,10
alue3146.stp,2312.0,2328.0,2323.2,648571.312,696324.699,672130.17,9.65,2.64,5.65,5
alue5067.stp,2701.0,2737.0,2723.1667,498467.794,540442.956,518265.03,10.53,4.27,7.83,6
alue5345.stp,3604.0,3604.0,3604.0,2019938.352,2019938.352,2019938.352,8.34,8.34,8.34,1
alue5623.stp,3519.0,3543.0,3531.0,1366778.531,1384821.913,1375800.222,6.79,6.26,6.52,2
alue5901.stp,4118.0,4118.0,4118.0,3351443.228,3351443.228,3351443.228,16.66,16.66,16.66,1
alue6179.stp,2538.0,2570.0,2556.0,616879.941,682680.898,650515.706,12.12,5.45,9.02,5
alue6457.stp,3189.0,3226.0,3202.6667,915521.196,936354.353,928537.214,10.76,7.86,9.07,3
alue6735.stp,2803.0,2847.0,2825.25,885357.742,935353.044,899901.043,9.07,3.3,6.56,4
alue6951.stp,2475.0,2532.0,2508.5,393798.959,471260.436,438729.254,11.22,5.61,7.92,8
alue7066.stp,2275.0,2283.0,2277.6667,532959.033,611802.049,580311.047,6.61,1.81,4.32,6
alue7229.stp,824.0,834.0,826.8,28362.923,30595.455,29518.19,11.87,0.96,5.88,10
alut0787.stp,985.0,1002.0,997.2,92211.982,101533.505,97475.159,13.27,5.11,8.75,10
alut0805.stp,962.0,984.0,973.3,67211.28,72963.721,69600.403,10.19,7.25,9.07,10
alut1181.stp,2454.0,2468.0,2460.75,708465.641,744918.941,720283.432,11.31,4.19,7.53,4
alut2010.stp,3463.0,3463.0,3463.0,2894259.617,2894259.617,2894259.617,6.08,6.08,6.08,1
alut2288.stp,4000.0,4000.0,4000.0,3165155.289,3165155.289,3165155.289,9.73,9.73,9.73,1
alut2566.stp,3189.0,3207.0,3198.0,1386320.551,1429839.958,1408080.255,6.34,5.95,6.15,2
alut2764.stp,640.0,645.0,640.5,49280.152,57212.778,52812.389,15.34,8.57,10.45,10
diw0234.stp,2075.0,2091.0,2082.1667,557595.211,578372.465,566964.278,13.93,6.53,10.29,6
diw0250.stp,353.0,353.0,353.0,2977.354,3425.292,3148.755,2.75,0.0,1.38,10
diw0260.stp,468.0,468.0,468.0,9441.371,9552.48,9472.792,0.0,0.0,0.0,10
diw0313.stp,397.0,397.0,397.0,5491.775,5686.544,5587.766,3.17,0.0,1.27,10
diw0393.stp,302.0,302.0,302.0,3012.771,3236.337,3101.181,13.96,0.0,5.55,10
diw0445.stp,1385.0,1412.0,1401.7,110400.417,115720.001,112925.306,9.97,2.76,6.04,10
diw0459.stp,1362.0,1372.0,1366.0,193114.448,217123.604,202066.443,7.03,2.64,4.42,10
diw0460.stp,420.0,420.0,420.0,14667.374,14911.087,14783.565,11.39,6.46,8.24,10
diw0473.stp,1141.0,1155.0,1149.0,116541.609,127117.558,122043.324,6.55,2.37,4.38,10
diw0487.stp,1427.0,1433.0,1430.2,166721.044,191900.067,181034.344,4.91,2.79,3.99,10
diw0495.stp,621.0,621.0,621.0,20371.538,23477.901,22063.413,4.9,0.0,2.62,10
diw0513.stp,629.0,629.0,629.0,6461.464,6520.245,6489.333,0.94,0.0,0.22,10
diw0523.stp,561.0,561.0,561.0,12626.738,12708.766,12661.495,3.94,3.94,3.94,10
diw0540.stp,362.0,362.0,362.0,2589.302,2836.966,2707.193,5.24,1.36,2.52,10
diw0559.stp,1575.0,1593.0,1584.3,200539.214,217757.435,209303.973,6.39,1.61,3.84,10
diw0778.stp,2183.0,2196.0,2187.6667,506787.087,536066.963,518855.661,12.45,2.37,6.39,6
diw0795.stp,1650.0,1650.0,1650.0,108097.0,122834.427,116182.437,5.93,0.0,1.78,10
diw0801.stp,1645.0,1645.0,1645.0,230713.711,261742.474,245755.123,5.95,5.24,5.73,10
diw0819.stp,3517.0,3517.0,3517.0,2071029.948,2071029.948,2071029.948,9.14,9.14,9.14,1
diw0820.stp,4356.0,4356.0,4356.0,3292936.124,3292936.124,3292936.124,9.72,9.72,9.72,1
lin01.stp,503.0,503.0,503.0,156.581,158.325,157.279,0.0,0.0,0.0,10
lin02.stp,557.0,557.0,557.0,192.253,192.763,192.487,0.0,0.0,0.0,10
lin03.stp,687.0,687.0,687.0,162.847,163.962,163.537,0.0,0.0,0.0,10
lin04.stp,1344.0,1344.0,1344.0,856.301,861.351,859.064,0.0,0.0,0.0,10
lin05.stp,1778.0,1778.0,1778.0,1428.435,1467.03,1445.428,2.31,0.0,0.56,10
lin06.stp,1326.0,1326.0,1326.0,932.59,967.485,947.653,0.82,0.0,0.38,10
lin07.stp,1419.0,1419.0,1419.0,608.196,611.219,609.397,0.0,0.0,0.0,10
lin08.stp,2346.0,2346.0,2346.0,3088.698,3356.322,3217.727,0.42,0.42,0.42,10
lin09.stp,2432.0,2432.0,2432.0,3440.964,3777.172,3607.58,11.18,8.54,9.98,10
lin10.stp,4149.0,4200.0,4172.6,10211.882,11321.876,10802.678,7.93,2.86,5.63,10
lin11.stp,4321.0,4321.0,4321.0,23093.658,23976.973,23497.828,8.08,7.25,7.42,10
lin12.stp,4529.0,4529.0,4529.0,7215.778,7654.355,7399.954,2.14,0.29,1.57,10
lin13.stp,4611.0,4615.0,4611.8,33309.706,35184.346,34260.711,9.8,8.45,9.32,10
lin14.stp,5706.0,5795.0,5758.4,21333.175,25215.589,23287.674,8.46,2.24,4.51,10
lin15.stp,7239.0,7358.0,7279.1,70987.984,80024.184,75025.955,17.72,10.11,13.0,10
lin16.stp,6885.0,6885.0,6885.0,39972.79,44359.609,42274.897,4.72,0.0,1.12,10
lin17.stp,8572.0,8765.0,8671.5,101271.617,112781.754,108519.874,11.8,6.53,9.56,10
lin18.stp,10628.0,10804.0,10712.1,168144.508,189788.476,178312.983,13.18,5.35,8.97,10
lin19.stp,13398.0,13512.0,13476.0,226111.972,254384.086,242914.178,8.44,2.64,6.55,10
lin20.stp,7316.0,7316.0,7316.0,123092.155,136183.174,128859.638,2.82,1.14,2.39,10
lin21.stp,9007.0,9065.0,9018.1,184175.302,206390.694,193423.986,12.94,3.16,8.06,10
lin22.stp,10445.0,10660.0,10603.0,251505.923,273884.037,261816.892,11.33,5.39,7.35,10
lin23.stp,18027.0,18178.0,18094.3333,1011204.637,1071720.635,1043341.887,11.05,7.96,9.37,3
lin24.stp,15206.0,15212.0,15208.0,513411.873,552347.103,532996.436,8.83,3.45,6.77,6
lin25.stp,18454.0,18561.0,18507.5,1423660.008,1447249.147,1435454.578,12.3,11.72,12.01,2
lin26.stp,21999.0,21999.0,21999.0,2247962.282,2247962.282,2247962.282,12.73,12.73,12.73,1
lin27.stp,21076.0,21136.0,21106.0,1511417.375,1565535.596,1538476.485,8.57,4.15,6.36,2
lin30.stp,29543.0,29543.0,29543.0,3294012.409,3294012.409,3294012.409,4.64,4.64,4.64,1
wrp3-11.stp,1100364.0,1100364.0,1100364.0,2285.197,2417.099,2364.345,0.0,0.0,0.0,10
wrp3-12.stp,1200237.0,1200237.0,1200237.0,992.925,1027.294,1009.027,0.0,0.0,0.0,10
wrp3-13.stp,1300504.0,1300504.0,1300504.0,14002.911,15300.391,14790.958,0.0,0.0,0.0,10
wrp3-14.stp,1400250.0,1400250.0,1400250.0,2895.725,2956.407,2922.956,0.0,0.0,0.0,10
wrp3-15.stp,1500423.0,1500423.0,1500423.0,3752.697,3851.483,3805.29,0.0,0.0,0.0,10
wrp3-16.stp,1600212.0,1600212.0,1600212.0,4491.702,4693.305,4591.665,0.0,0.0,0.0,10
wrp3-17.stp,1700442.0,1700442.0,1700442.0,4470.117,4619.703,4535.632,0.0,0.0,0.0,10
wrp3-19.stp,1900440.0,1900441.0,1900440.4,7098.507,8104.049,7457.132,0.0,0.0,0.0,10
wrp3-20.stp,2000273.0,2000274.0,2000273.5,8377.791,8891.262,8602.742,0.0,0.0,0.0,10
wrp3-21.stp,2100526.0,2100527.0,2100526.6,17199.871,18902.856,18080.943,0.0,0.0,0.0,10
wrp3-22.stp,2200560.0,2200560.0,2200560.0,15610.833,17210.559,16501.593,0.0,0.0,0.0,10
wrp3-23.stp,2300245.0,2300245.0,2300245.0,5350.81,5759.138,5566.107,0.0,0.0,0.0,10
wrp3-24.stp,2400623.0,2400624.0,2400623.9,18612.963,20229.537,19321.147,0.0,0.0,0.0,10
wrp3-25.stp,2500531.0,2500534.0,2500532.0,23138.648,25497.041,24381.773,0.0,0.0,0.0,10
wrp3-26.stp,2600486.0,2600489.0,2600488.3,17374.228,19257.266,18332.077,0.0,0.0,0.0,10
wrp3-27.stp,2700504.0,2700507.0,2700505.0,22421.168,24579.666,23431.76,0.0,0.0,0.0,10
wrp3-28.stp,2800380.0,2800380.0,2800380.0,24850.772,29378.624,26201.355,0.0,0.0,0.0,10
wrp3-29.stp,2900489.0,2900491.0,2900490.5,20823.815,23071.52,21510.095,0.0,0.0,0.0,10
wrp3-30.stp,3000573.0,3000575.0,3000574.1,49959.62,54779.666,53080.237,0.0,0.0,0.0,10
wrp3-31.stp,3100639.0,3100643.0,3100640.9,26908.819,29181.957,27941.534,0.0,0.0,0.0,10
wrp3-33.stp,3300525.0,3300530.0,3300527.3,44914.617,50007.939,47228.399,0.0,0.0,0.0,10
wrp3-34.stp,3400659.0,3400668.0,3400661.8,190502.883,206549.365,198980.967,0.0,0.0,0.0,10
wrp3-36.stp,3600612.0,3600616.0,3600613.7,44986.448,49996.359,47529.337,0.0,0.0,0.0,10
wrp3-37.stp,3700492.0,3700495.0,3700493.4,162802.275,174469.268,168763.224,0.0,0.0,0.0,10
wrp3-38.stp,3800660.0,3800663.0,3800661.2,67968.155,79420.147,74769.957,0.0,0.0,0.0,10
wrp3-39.stp,3900449.0,3900451.0,3900450.2,62588.83,73489.022,69243.846,0.0,0.0,0.0,10
wrp3-41.stp,4100466.0,4100466.0,4100466.0,28639.342,31728.034,30287.917,0.0,0.0,0.0,10
wrp3-42.stp,4200604.0,4200610.0,4200607.6,87305.342,99222.591,93432.621,0.0,0.0,0.0,10
wrp3-43.stp,4300457.0,4300457.0,4300457.0,24518.822,26763.185,25653.351,0.0,0.0,0.0,10
wrp3-45.stp,4500888.0,4500899.0,4500892.1111,369254.543,425160.326,397368.449,0.0,0.0,0.0,9
wrp3-48.stp,4800562.0,4800572.0,4800565.9,166694.953,183554.888,174688.516,0.0,0.0,0.0,10
wrp3-49.stp,4900891.0,4900898.0,4900894.3,187321.245,207091.853,198153.845,0.0,0.0,0.0,10
wrp3-50.stp,5000684.0,5000693.0,5000687.5,203398.524,230625.797,216494.449,0.0,0.0,0.0,10
wrp3-52.stp,5200837.0,5200849.0,5200844.6,142900.947,164885.869,151873.264,0.0,0.0,0.0,10
wrp3-53.stp,5300868.0,5300873.0,5300870.4,71299.536,80007.211,76759.094,0.0,0.0,0.0,10
wrp3-55.stp,5500908.0,5500918.0,5500913.875,397256.601,443418.883,423198.676,0.0,0.0,0.0,8
wrp3-56.stp,5600878.0,5600886.0,5600882.6,159543.445,181147.325,171025.79,0.0,0.0,0.0,10
wrp3-60.stp,6001167.0,6001171.0,6001169.3,214810.169,247337.147,230349.694,0.0,0.0,0.0,10
wrp3-62.stp,6201020.0,6201025.0,6201022.6,183917.303,223157.19,206369.213,0.0,0.0,0.0,10
wrp3-64.stp,6400983.0,6400996.0,6400987.25,422381.6,461933.364,433789.246,0.0,0.0,0.0,8
wrp3-66.stp,6600958.0,6600964.0,6600961.3333,941074.349,960188.763,951426.882,0.0,0.0,0.0,3
wrp3-67.stp,6700788.0,6700802.0,6700793.8,125316.245,150095.289,136079.249,0.0,0.0,0.0,10
wrp3-69.stp,6900856.0,6900872.0,6900865.1,242551.161,285999.105,263373.405,0.0,0.0,0.0,10
wrp3-70.stp,7000908.0,7000922.0,7000916.6,297902.617,359810.591,343226.129,0.0,0.0,0.0,10
wrp3-71.stp,7101061.0,7101080.0,7101075.2,311872.274,360108.597,340837.159,0.0,0.0,0.0,10
wrp3-73.stp,7301235.0,7301252.0,7301244.3333,535359.642,592275.68,563992.953,0.0,0.0,0.0,6
wrp3-74.stp,7400772.0,7400780.0,7400777.0,335117.588,372102.807,352774.51,0.0,0.0,0.0,10
